page_title,revision_id,prediction,probability_B,probability_C,probability_FA,probability_GA,probability_Start,probability_Stub
"Grand Mound, Iowa",1165748409,C,0.22657417214322936,0.6591772191098397,0.008662084559545253,0.0646244187511438,0.037002674027762354,0.003959431408479626
"Grand River, Iowa",1165748417,C,0.2027159069547174,0.37119205666618743,0.009292414059798393,0.24690880976809904,0.16407923792046317,0.0058115746307346875
"Grandview, Iowa",1165748458,C,0.20664016432250662,0.38123860077805766,0.008154402533527295,0.2599433607620212,0.13883286819301152,0.005190603410875652
"Granger, Iowa",1165748476,C,0.20599651478341793,0.3572211036665311,0.009633277276634971,0.3415125434524014,0.0804218182037883,0.005214742617226222
"Grant, Iowa",1165748528,C,0.1929970817287269,0.344420213096773,0.008646995235747579,0.2558088400313848,0.19305075717747824,0.00507611272988934
"Granville, Iowa",1165748552,GA,0.16443467550346277,0.3202988558993516,0.011702660120350653,0.450307776761894,0.04905645363460173,0.00419957808033906
"Gravity, Iowa",1165748580,C,0.20575412509820776,0.4399634506952858,0.00844703587493008,0.15137638223738434,0.18931727489337352,0.005141731200818534
"Gray, Iowa",1165748588,C,0.19065917180255665,0.3934467924999471,0.00790011184904382,0.18068257445926067,0.22120314872915758,0.006108200660034173
"Greeley, Iowa",1165748618,C,0.18405466008682086,0.47954064505861377,0.008287434021304848,0.1061986733817288,0.21623896324202854,0.005679624209503258
"Greene, Iowa",1165748689,C,0.24562429927023474,0.47529461973197834,0.014881887319806617,0.1776309609846518,0.08090122741092415,0.005667005282404566
"Greenfield, Iowa",1165748700,C,0.334952643608006,0.47583642548746946,0.04458712815500564,0.11219603362314472,0.027345959495438794,0.005081809630935382
"Greenville, Iowa",1165748753,C,0.19883126491255992,0.3544390157152883,0.007194373650085187,0.29831897878548885,0.1362456950602287,0.004970671876349155
"Grimes, Iowa",1172724113,C,0.19837740135281903,0.5033403210013266,0.010915103122660166,0.23500770268505058,0.048101507984395914,0.004257963853747726
"Grinnell, Iowa",1173861915,B,0.4663211686559021,0.40186550949469924,0.02986810229790075,0.08780574606557291,0.010684436924806147,0.003455036561118918
"Griswold, Iowa",1165748841,C,0.2462330761133915,0.3808958266362086,0.012115057177043182,0.12115852637752313,0.23348800846781018,0.006109505228023709
"Grundy Center, Iowa",1165748885,C,0.224081276034464,0.4525300809881059,0.016537318067561813,0.12511760302733277,0.17637103154075343,0.005362690341782327
"Gruver, Iowa",1165748888,C,0.19356336601973756,0.3635631797765116,0.007869735859130379,0.17257701308396672,0.25665101384365796,0.005775691416996026
"Guernsey, Iowa",1172989811,C,0.19194087741794583,0.4039396355381322,0.008175453447278668,0.16950909689770313,0.22089975054708733,0.005535186151852742
"Guthrie Center, Iowa",1165748938,C,0.17385696775156664,0.4332246263708203,0.014934709237148439,0.30960349678405497,0.06374008793742374,0.0046401119189861005
"Guttenberg, Iowa",1165748950,C,0.24035725350721113,0.48124748134429285,0.023924963521819366,0.2173494982891714,0.03235198121022791,0.004768822127277378
"Halbur, Iowa",1165748992,GA,0.19576259511945845,0.3247912793752411,0.007363787480509934,0.3293526135553908,0.13786103355519722,0.004868690914202459
"Hamburg, Iowa",1165749062,GA,0.173625134979985,0.21550438032714617,0.07226097852139152,0.5135889038543329,0.02087398260272401,0.004146619714420456
"Hamilton, Iowa",1165749080,C,0.21295874440067714,0.32780758122437703,0.006914361884715044,0.24410243554723582,0.20187702783064068,0.006339849112354353
"Hampton, Iowa",1165749130,C,0.2816883426651872,0.392387049682289,0.022149949947045305,0.1367269795505423,0.15920174290322148,0.007845935251714562
"Hancock, Iowa",1158244580,GA,0.21009169096509236,0.2865091796266816,0.010988632155754713,0.33701373252749045,0.15064527410512912,0.004751490619851886
"Hanlontown, Iowa",1165749152,GA,0.144875602775451,0.33834388852229325,0.007200421607241415,0.4517692289661054,0.05388515836085983,0.003925699768048825
"Hansell, Iowa",1165749176,C,0.1908863188303374,0.41208843647908083,0.0076400817127741955,0.09618086309412319,0.28777852531284376,0.00542577457084071
"Harcourt, Iowa",1165749193,GA,0.18820614249550272,0.3314685121668136,0.008642196704133976,0.39442363108009704,0.07249340282656246,0.004766114726890073
"Hardy, Iowa",1165749224,C,0.2015823389999065,0.3456265428635377,0.007823773854379592,0.28808558070327583,0.15172267464430006,0.005159088934600411
"Harlan, Iowa",1177325060,C,0.18960415327070854,0.49351626960894224,0.026191408033840985,0.23896823757822372,0.04656558121319646,0.005154350295087943
"Harper, Iowa",1165749243,C,0.23656459315033918,0.36137188423455124,0.012406316092524114,0.23938392697704533,0.14456759921661425,0.005705680328926148
"Harpers Ferry, Iowa",1165749247,C,0.19603823800836756,0.4627225924581362,0.007180290644884133,0.06525471992591576,0.2632989239623442,0.005505235000352074
"Allamakee County, Iowa",1160187369,C,0.11961199727051952,0.7213278440069923,0.007808587882139264,0.039715628400892114,0.10726426405946524,0.00427167837999166
"Harris, Iowa",1165749265,C,0.2007752941981889,0.34639866650694984,0.007952684995827904,0.3290425749385104,0.11066821528030621,0.005162564080216829
"Hartford, Iowa",1165749310,C,0.18946349420174005,0.4357663663388091,0.007899778745355471,0.1838408558141725,0.17790174820708485,0.0051277566928382015
"Hartley, Iowa",1165749334,C,0.23622680145702113,0.4394977236249414,0.01582425822540613,0.2462240774875101,0.057567006302190527,0.004660132902930763
"Hartwick, Iowa",1165749350,C,0.19359622806161567,0.3755515149773746,0.007023800052189974,0.08488180159875995,0.33120314027525266,0.007743515034807142
"Harvey, Iowa",1165749363,C,0.22273573508348393,0.3827252087813529,0.007537402032176573,0.1290220240071492,0.2514170513212488,0.0065625787745886635
"Hastings, Iowa",1165749389,C,0.19611538322220473,0.41730009733122336,0.007754255022619248,0.25597243804132935,0.1180628424152201,0.004794983967403202
"Havelock, Iowa",1165749420,C,0.18048571765571064,0.37711058280337456,0.00806450299098873,0.25393554535244006,0.17499578461751483,0.005407866579971179
"Haverhill, Iowa",1165749434,GA,0.15936437582574434,0.2757355963604931,0.02650666464574374,0.5100963574320323,0.024371004933845135,0.003926000802141514
"Hawarden, Iowa",1139508344,C,0.2177944167908914,0.6784781729706665,0.010708645880116139,0.030782988967479222,0.05826056595046802,0.003975209440378804
"Hawkeye, Iowa",1173861904,C,0.2061323992025189,0.4358958133330629,0.008880249934626829,0.23412848819274934,0.10927547767732566,0.005687571659716462
"Hayesville, Iowa",1165749489,C,0.21617628471186245,0.2960205917924821,0.006370267233120438,0.25294638708726774,0.22215748956439688,0.006328979610870633
"Hazleton, Iowa",1165749559,C,0.14956313222331893,0.40787684925709866,0.0069196668787168914,0.07074704196236435,0.3600209707438305,0.00487233893467071
"Hedrick, Iowa",1165749663,GA,0.1710441613323759,0.2753887280827988,0.011141325957456235,0.49858907077833525,0.03998356068857998,0.003853153160453864
"Henderson, Iowa",1165749720,C,0.1980022050333523,0.4109259633206174,0.008675677019101703,0.25244993742864036,0.1250199319328973,0.00492628526539067
"Hepburn, Iowa",1177683630,C,0.20961579279075218,0.33718119229953036,0.00819979284448585,0.27531683762840997,0.16431676438698128,0.005369620049840403
"Hiawatha, Iowa",1172728966,C,0.3694287586851965,0.5292177978963739,0.020797476623902078,0.05806510814280276,0.018466277602753756,0.004024581048971019
"Hills, Iowa",1165750043,C,0.20811117440662413,0.37266791240968616,0.007967085757274634,0.07502212720936084,0.32895381451657857,0.007277885700475793
"Hillsboro, Iowa",1165750055,C,0.19566627466186454,0.39669062791448856,0.010853267852835123,0.2372740103720346,0.1540435677741076,0.005472251424669705
"Hinton, Iowa",1165750113,C,0.19662981635076818,0.41274442383787086,0.012743889446372116,0.24784721729932804,0.1248474043035284,0.005187248762132499
"Holland, Iowa",1165750209,C,0.2011901237406245,0.4304347883669774,0.007405003430774698,0.07534921938172454,0.2801183214842585,0.0055025435956404505
"Holstein, Iowa",1165750262,C,0.20068443611475753,0.36586981108448396,0.02132910354997207,0.340310997684199,0.06678737421142387,0.0050182773551637775
"Holy Cross, Iowa",1165750287,C,0.19803392012992513,0.4076772100229191,0.00856043576397558,0.30191780197657114,0.07920702923740268,0.0046036028692063025
"Hopkinton, Iowa",1165750377,C,0.265596470852695,0.3240506424528931,0.011330453700583765,0.2896380473244094,0.10417948463233577,0.005204901037082931
"Hornick, Iowa",1165750412,C,0.1980503759576271,0.41319437348660937,0.008914676866624853,0.15645295434190537,0.21807251938203573,0.005315099965197714
"Hospers, Iowa",1165750438,C,0.18095681111180284,0.6788090029181789,0.014779732833428462,0.06420365954722783,0.05701290663452499,0.0042378869548370425
"Houghton, Iowa",1165750444,C,0.17284327330251378,0.44619294203046234,0.011791022280127211,0.227783684261752,0.13615969858062288,0.005229379544521864
"Hubbard, Iowa",1165750503,C,0.18781803354185136,0.46820871434973266,0.008585074295981258,0.17118206594829785,0.15897179014482904,0.005234321719307986
"Hudson, Iowa",1165750523,C,0.19117511816711394,0.4728597514456869,0.007308742152205615,0.06736645511272038,0.255866546446256,0.0054233866760171005
"Hull, Iowa",1175718126,GA,0.205835445046063,0.3414707209967648,0.025547505381731995,0.39153686664613646,0.030606167584097517,0.005003294345206291
"Humboldt, Iowa",1165750583,GA,0.13568572449903848,0.0831037384984501,0.3487102203852359,0.41562089269904023,0.012595085449953258,0.0042843384682819995
"Humeston, Iowa",1165750597,C,0.26275949173212026,0.36455092121228644,0.0074147707279452624,0.17071007750790504,0.1894387829632774,0.005125955856465543
"Huxley, Iowa",1165750716,C,0.1837270219075091,0.47002153884267567,0.008810349599796,0.1402432290858581,0.1917615854651659,0.005436275098995381
"Ida Grove, Iowa",1165750746,GA,0.14878657802760292,0.3100499977899297,0.017740770677289103,0.48659964507579634,0.0328808943892781,0.00394211404010385
"Imogene, Iowa",1177683163,GA,0.17784068340204567,0.3345065995208849,0.009561697825929773,0.3614013666203314,0.11155106102933135,0.0051385916014770475
"Independence, Iowa",1176963033,C,0.31339657870935483,0.5568719790788221,0.04070670779045818,0.044600410606214995,0.038859412278431996,0.005564911536717918
"Indianola, Iowa",1172137585,C,0.2201738523851602,0.4077279073596011,0.0524787654395877,0.2882389757807593,0.025995088724128947,0.005385410310762777
"Inwood, Iowa",1165750849,C,0.18812360142982,0.3456183818907365,0.009206699295180573,0.13604880805752984,0.3152629904741906,0.005739518852542458
"Ionia, Iowa",1165750873,Start,0.1630088457597359,0.34175744344733444,0.006569055688188174,0.10956028386620693,0.3719916991366146,0.007112672101920135
"Iowa City, Iowa",1179868852,B,0.47754092538915155,0.12501583820737086,0.16972850851422297,0.20857630809456162,0.013896471868740379,0.005241947925952562
"Iowa Falls, Iowa",1165750880,C,0.2256727239125125,0.5301162631953671,0.021424982375853767,0.13356637613497527,0.0841840219816826,0.005035632399608684
"Ireton, Iowa",1165750896,C,0.14166375169426712,0.6620153815574326,0.007578833868812296,0.05225551516180983,0.1325554377818338,0.003931079935844562
"Irwin, Iowa",1165750930,C,0.19441630610467073,0.35233075995967433,0.009201673008103019,0.34922693770379626,0.0901063765580026,0.004717946665752807
"Jackson Junction, Iowa",1172733517,Start,0.16135584567228242,0.34096656457280144,0.006508305253330965,0.10174547194014257,0.38332257656604196,0.006101235995400769
"Jamaica, Iowa",1165751041,C,0.21823321685295122,0.4326423367906228,0.013299667427115058,0.23418630634753687,0.09639360852232229,0.005244864059451818
"Janesville, Iowa",1175846909,C,0.2353512179757657,0.532849166428246,0.026187586705617508,0.15451027392840996,0.04495255179919523,0.006149203162765554
"Jefferson, Iowa",1158102102,C,0.19553875900602985,0.4233447033183862,0.021131889789358968,0.31663127712586914,0.03894268284709367,0.004410687913261982
"Jesup, Iowa",1173079894,C,0.19618316566999763,0.45371957490003884,0.011911526869235491,0.18609300017632563,0.14684376288643233,0.0052489694979700055
"Jewell Junction, Iowa",1165751198,C,0.1790409072062174,0.3574460693977824,0.008432298088229973,0.2645433486980346,0.18532542658160897,0.005211950028126745
"Johnston, Iowa",1178794334,C,0.1876391465418969,0.436514065212555,0.012955748423283137,0.30197983192896055,0.05568981375727229,0.00522139413603202
"Joice, Iowa",1165751251,C,0.18949721329066094,0.40059842972052245,0.00797723632697061,0.19791723684522397,0.19766683879222066,0.006343045024401412
"Jolley, Iowa",1165751253,C,0.1778356039405426,0.34376605263122556,0.007217077525915082,0.3366111948791992,0.12972436566946013,0.0048457053536574615
"Kalona, Iowa",1179618168,C,0.21057799553995837,0.7028454863203509,0.008030637776091355,0.044625688843863164,0.030358697707575145,0.003561493812161015
"Kamrar, Iowa",1165751843,C,0.19355077646549818,0.37672208618412173,0.01181407810223104,0.2518777820902241,0.16030418731172844,0.005731089846196666
"Kanawha, Iowa",1168605447,C,0.18770236820692007,0.4423116882559484,0.007402440817050498,0.16472219588984555,0.1927368956567016,0.005124411173533896
"Kellerton, Iowa",1165751943,GA,0.20830130125260493,0.26516376574353256,0.006603384981470797,0.3539439615235337,0.16123752944765118,0.004750057051206863
"Kelley, Iowa",1153490990,C,0.17695172961975036,0.46155902799999865,0.007930427213905031,0.11213488310326788,0.23592279578764555,0.005501136275432505
"Kellogg, Iowa",1165751957,C,0.2083821302411614,0.49049988209214845,0.008539227216115913,0.10487454641370725,0.1822700604729447,0.005434153563922529
"Kensett, Iowa",1165752039,C,0.18961951348697378,0.39261344765229395,0.007529670541436181,0.1492868840505897,0.25311884302594645,0.00783164124276011
"Keokuk, Iowa",1170378762,GA,0.21707768455543458,0.14389881106058816,0.15790142268492052,0.4609891382104139,0.014535547801399883,0.005597395687242892
"Keomah Village, Iowa",1165752068,C,0.2020914792106838,0.38373155311326884,0.007017960856570419,0.1108033504382693,0.289325786585037,0.007029869796170578
"Keosauqua, Iowa",1165752071,GA,0.19737227376971672,0.23445659476213468,0.04712623241160226,0.4958837531654674,0.020417070544895145,0.004744075346183895
"Keota, Iowa",1174127424,C,0.16652700508926818,0.4712058770721631,0.008522278284001643,0.14298190206363762,0.20554538925581087,0.005217548235118555
"Keswick, Iowa",1165752100,C,0.20569554167466192,0.4104072889510465,0.0075088712335384415,0.23899423431004005,0.13215834572725224,0.005235718103460657
"Keystone, Iowa",1178304388,C,0.16936468453676642,0.4478146168263634,0.009520095140341928,0.1254127963061442,0.24234042843549136,0.005547378754892553
"Kimballton, Iowa",1165752194,C,0.13162024353105853,0.698288738073684,0.005063114281706467,0.05135996315556957,0.10991072480569827,0.003757216152283323
"Kingsley, Iowa",1179637082,GA,0.1640361062822751,0.10662521687230017,0.07884898282921345,0.6340884118094178,0.012400802797818083,0.004000479408975387
"Kinross, Iowa",1158900242,C,0.22033572317095357,0.391232786584201,0.006714451205450965,0.14734836197994647,0.22905115893752376,0.005317518121924226
"Kirkman, Iowa",1165752308,C,0.20277827281204663,0.36841834018370123,0.010692150689100387,0.2976486770816272,0.11559602931098409,0.004866529922540542
"Kirkville, Iowa",1165752311,C,0.17885909080908993,0.35115650102388984,0.006094161336799295,0.32819321454882094,0.13080188055523892,0.004895151726161065
"Kiron, Iowa",1165752317,C,0.1270341985163851,0.541208754739498,0.006201148044759922,0.08086154030589153,0.24001461349345854,0.004679744900006881
"Klemme, Iowa",1165752346,C,0.15844578683491783,0.6434949062519623,0.007406519936742553,0.06606807182706544,0.12025643679847743,0.004328278350834536
"Knierim, Iowa",1165752350,C,0.20250691137184898,0.3714554483192678,0.008500211360255689,0.16447026733349587,0.24771526882590536,0.0053518927892262326
"Knoxville, Iowa",1175572152,C,0.24217294190311173,0.46435724651884874,0.02912933859160388,0.22922415817405345,0.02970741075932789,0.005408904053054247
"La Motte, Iowa",1165752521,C,0.18935330133332107,0.4568968095272184,0.008117413059747634,0.12809722056854247,0.2123079080124967,0.005227347498673769
"La Porte City, Iowa",1165752538,C,0.21147641606962297,0.48974318620113094,0.009380059083830303,0.1268941253483669,0.15729097068389578,0.005215242613153076
"Lacona, Iowa",1165752607,C,0.1657835585586203,0.3782022053109403,0.008124404569725753,0.3126469298657752,0.13034773777039554,0.0048951639245431965
"Ladora, Iowa",1165752620,C,0.19677564361366595,0.42873925469280066,0.009271322031195704,0.14738956650956486,0.2125317372516418,0.005292475901131039
"Iowa County, Iowa",1160186010,C,0.13526517985542705,0.6826186680683757,0.0100546741523751,0.08572172686760057,0.08152677823315098,0.00481297282307069
"Lake City, Iowa",1175696351,C,0.1885895853651539,0.42082088031265,0.010096400177605038,0.3169113709598908,0.05893521256492343,0.004646550619776756
"Lake Mills, Iowa",1165752734,C,0.20404817427251642,0.45696939825323196,0.012372078290086824,0.13390498622810554,0.18717679553419117,0.005528567421868218
"Lake Park, Iowa",1165752752,C,0.1894255808463317,0.3884651246972554,0.010994797014131101,0.29282304226306693,0.11340865908896987,0.004882796090244945
"Lake View, Iowa",1128075154,C,0.20521074185304758,0.46982889300270647,0.010674046667377224,0.21481904900001328,0.09412326151576965,0.005344007961085991
"Lakeside, Iowa",1165752843,Start,0.1755757826638958,0.3485708405525039,0.007161969474434262,0.09073289334309159,0.37087988900709856,0.007078624958975832
"Lakota, Iowa",1168606147,C,0.2034069823078683,0.516713851085364,0.017036103117500485,0.17309524714844846,0.08454315031415707,0.005204666026661592
"Lambs Grove, Iowa",1165752890,C,0.17898802567305416,0.40539812805519326,0.007219516824092602,0.1427761667416774,0.26018739873716173,0.005430763968820763
"Lamoni, Iowa",1177684017,GA,0.18228559759088686,0.2528545259791348,0.0382612849506976,0.49926926547441175,0.022821305380823175,0.004508020624045811
"Lamont, Iowa",1165752917,C,0.16598613506620058,0.4298683169441685,0.00718418604929984,0.08375966982326831,0.30817830072661556,0.00502339139044717
"Lanesboro, Iowa",1165752960,C,0.20157504811405164,0.3516350634917703,0.007089059245607485,0.30186758247535433,0.13270060434364422,0.005132642329572007
"Lansing, Iowa",1173246123,C,0.24193355575144215,0.5300780898367324,0.008602648232972474,0.08281199754304894,0.13159895851930256,0.004974750116501317
"Larchwood, Iowa",1168607026,C,0.2312748741439639,0.44814262757942774,0.01777473476344888,0.24090173958741987,0.056273353763447394,0.005632670162292188
"Larrabee, Iowa",1165889274,C,0.1514840161021256,0.3428946307999196,0.006455763741588596,0.14995371272634206,0.34285597012648833,0.006355906503535821
"Latimer, Iowa",1165889316,C,0.15603953623589245,0.456530795557334,0.006548939961081813,0.10349702780801952,0.27240061423229994,0.004983086205372476
"Laurel, Iowa",1165889342,C,0.15999968577184864,0.4406393510091831,0.008667561851961027,0.1669180590862124,0.21859022321897828,0.005185119061816672
"Laurens, Iowa",1165889391,C,0.1757199493301337,0.699750756729544,0.006996250141712174,0.043473398608186366,0.07056665807396192,0.0034929871164617273
"Lawler, Iowa",1165889453,C,0.20071380377557807,0.4073142118004652,0.007576938829444256,0.11019320358714847,0.2686404240447661,0.00556141796259805
"Lawton, Iowa",1165889561,C,0.1440759792409475,0.4252400086919123,0.006284085417202899,0.1298874108973665,0.289443211653477,0.005069304099093951
"Le Claire, Iowa",1093522921,Stub,0.0062854691492380665,0.005460429804674939,0.0015447387414659292,0.001878948113077916,0.044340752585503185,0.9404896616060399
"Le Grand, Iowa",1165889593,C,0.13635493268288057,0.6537523514384221,0.009894917606771143,0.05269279904425503,0.14287720232827766,0.0044277968993935496
"Le Mars, Iowa",1176642204,C,0.300010312799826,0.4200722489883622,0.04397392570386921,0.21043859763034845,0.020427335295466347,0.005077579582127878
"Le Roy, Iowa",1165889602,C,0.1633769087617466,0.31552082582623275,0.006218607846794059,0.30464900609867324,0.20526694133544784,0.004967710131105654
"Ledyard, Iowa",1165889811,C,0.16320615063468996,0.4412999056484543,0.007006430846635061,0.16991940171881723,0.21343646094307153,0.005131650208331827
"Lehigh, Iowa",1153652666,GA,0.19696650880270125,0.22554609704101336,0.04094513661809929,0.5092951618782747,0.022555526033850908,0.004691569626060482
"Leighton, Iowa",1165889872,Start,0.20767785857846732,0.3289135065754526,0.00795681020366465,0.10583696788736127,0.3412830841732369,0.008331772581817234
"Leland, Iowa",1165889902,C,0.1758568225952267,0.46293675024284653,0.01005200363906037,0.1334806744528141,0.21234782586991574,0.005325923200136687
"Lenox, Iowa",1165889941,C,0.23110460343198452,0.48403770254555756,0.009561641337324104,0.12473651288606265,0.1449100458268458,0.005649493972225213
"Leon, Iowa",1176246816,C,0.2593526335666256,0.4544040724733324,0.024171797631839426,0.20001810673063133,0.05634824992474132,0.005705139672829885
"Lester, Iowa",1165890034,C,0.1850737978430055,0.4065928016464185,0.007632567712136084,0.09237213969005609,0.3016315589498224,0.00669713415856132
"Letts, Iowa",1165890039,C,0.16353917671044857,0.3791295906921843,0.006594358149294513,0.24596996042008226,0.20000904592140645,0.004757868106584077
"Lewis, Iowa",1165890052,C,0.21050276016142486,0.3771038214922767,0.008304666083936103,0.12108149409202047,0.2771770265441216,0.005830231626220306
"Libertyville, Iowa",1176415969,C,0.1806139166784034,0.3464327846370779,0.006334143685276793,0.13012102899600683,0.3312536338056603,0.005244492197574816
"Lidderdale, Iowa",1165890264,C,0.19765697687353256,0.3413298433137116,0.006390556410560529,0.2586213765208369,0.19039938976179724,0.005601857119561131
"Lime Springs, Iowa",1165890308,C,0.2421190207507071,0.4464492834130453,0.01153051747923872,0.17184756334218274,0.12255004031797138,0.005503574696854632
"Lincoln, Iowa",1165890332,C,0.1729395748921311,0.42811381695355,0.007082674410628126,0.2290146401174017,0.15775685264809558,0.0050924409781935255
"Linden, Iowa",1158066830,GA,0.1795622619917672,0.36574627296931783,0.006201026573391696,0.3808278034281764,0.06321928061839163,0.004443354418955247
"Lineville, Iowa",1165890467,GA,0.1851017573445247,0.3659080887314431,0.008821909989492406,0.38148858035879274,0.053901367144634775,0.0047782964311125055
"Linn Grove, Iowa",1165890478,C,0.20685190588903243,0.374402930705016,0.01340339083585343,0.3108339808731266,0.08933296617177144,0.005174825525200009
"Lisbon, Iowa",1165890543,C,0.17542664473682293,0.5352141456590054,0.007201716897076557,0.07099004805283382,0.20601874189431518,0.0051487027599460816
"Liscomb, Iowa",1165890552,C,0.17569794697392108,0.39437938112949816,0.007338831442184781,0.1608855084826814,0.2563157034987738,0.005382628472940796
"Little Rock, Iowa",1165891086,C,0.1744962884910952,0.40119267236992046,0.006372575567689407,0.11297020411707996,0.30002229075785486,0.004945968696360194
"Little Sioux, Iowa",1165891089,C,0.19356575098249254,0.3251906278176276,0.007019069645147808,0.29956349828808604,0.1698600462722344,0.004801006994411603
"Livermore, Iowa",1165891113,C,0.27935476589208114,0.43439531447411633,0.021495480141978298,0.1685424311511544,0.09018882436913993,0.006023183971529966
"Lockridge, Iowa",1165891155,C,0.20676377873544008,0.3378128310900332,0.00719608976474061,0.1868779442399596,0.2543503571802125,0.006998998989614154
"Logan, Iowa",1165891172,C,0.19761140847009265,0.4226647123070406,0.01195124232488503,0.15888192869372728,0.2034561975813598,0.005434510622894775
"Lohrville, Iowa",1165891201,GA,0.14113984490588835,0.24300161304866588,0.008779836273640132,0.5634194249516168,0.04004941260311304,0.0036098682170760984
"Lone Rock, Iowa",1165891234,C,0.17852247620983888,0.4406167825486608,0.00772763860145001,0.20703399350317153,0.16074287838248083,0.005356230754398031
"Lone Tree, Iowa",1165891252,C,0.20016494832735132,0.43860472969203634,0.011946804907285878,0.21599812518284708,0.12779565930193315,0.005489732588546145
"Long Grove, Iowa",1155083446,C,0.26589362124879756,0.55924902856592,0.019743961973158905,0.06379440584870974,0.08530161512112004,0.006017367242293819
"Lorimor, Iowa",1165891371,C,0.16956541239945147,0.5204503624652642,0.005681813400841961,0.05062158920464525,0.2492983530128995,0.004382469516897668
"Lost Nation, Iowa",1175705132,C,0.25848421733639937,0.4701466043746098,0.012206977897203233,0.135877122198611,0.11784681156770452,0.005438266625472006
"Lovilia, Iowa",1165891474,C,0.1863366444565336,0.42274937542359686,0.007084719772422068,0.31351966834101197,0.06562186327993472,0.004687728726500777
"Low Moor, Iowa",1165891484,C,0.15483768532898068,0.4333178439573842,0.006658870204866169,0.1815827157196991,0.21857695716216433,0.005025927626905529
"Lowden, Iowa",1165891488,C,0.19626238143854152,0.423216418927727,0.008859175111607078,0.16841248186821334,0.1980382745413165,0.005211268112594609
"Lu Verne, Iowa",1165891543,C,0.15949995813462306,0.443278240997274,0.008640143759181308,0.28055276679204794,0.10314884638448073,0.004880043932393017
"Luana, Iowa",1165891548,C,0.1748897353982732,0.4565193943898423,0.007567849499845696,0.1704402279072662,0.185380640470423,0.005202152334349735
"Lucas, Iowa",1158665396,GA,0.2141048284376945,0.2686520863898257,0.03298199063442926,0.4547267324960438,0.02464680361912898,0.004887558422877723
"Luther, Iowa",1165891624,C,0.17691569525878978,0.4502290428582155,0.011866024541682242,0.1965309799459611,0.1589440258771218,0.005514231518229774
"Luxemburg, Iowa",1165891643,C,0.20250670781257915,0.41508175138301184,0.00734655221951084,0.17632348869002296,0.19343480144739214,0.005306698447483124
"Luzerne, Iowa",1165891650,C,0.1621678330422254,0.39633130448330556,0.00644919722606208,0.09086309243498565,0.3389893915731468,0.0051991812402746
"Lynnville, Iowa",1165891698,C,0.15648070764540828,0.4424553953288265,0.006361898673017143,0.10344244389161872,0.2861216740736344,0.005137880387494759
"Lytton, Iowa",1165891713,GA,0.23805971064575845,0.3067496257244604,0.006012932600253128,0.3112124195836864,0.13071331734393624,0.007251994101905548
"Macedonia, Iowa",1165891726,C,0.1756580220047278,0.346023572354108,0.008167619600158247,0.2380444461233538,0.22659549821754235,0.005510841700109679
"Macksburg, Iowa",1165891738,C,0.1713666496132255,0.47068925183581606,0.008523838437586641,0.05467758473165913,0.2892906707765544,0.0054520046051583955
"Madrid, Iowa",1167629321,C,0.2669371611492094,0.47724344254972495,0.007279311501563092,0.19039209203943552,0.053525347988832926,0.004622644771234029
"Magnolia, Iowa",1165891828,C,0.15318393180549564,0.5224213910894504,0.006412850118163604,0.11447672627908415,0.19927733893316169,0.004227761774644649
"Maharishi Vedic City, Iowa",1170900656,B,0.41943201844821015,0.3938224260420454,0.06593762621304526,0.1003922223215341,0.015447788452363005,0.004967918522802242
"Malcom, Iowa",1165891878,C,0.21882606201416274,0.33910247056624987,0.01877637475281606,0.29763350565686125,0.11904069415656193,0.00662089285334814
"Mallard, Iowa",1165891888,C,0.18903301739360182,0.3919933052369562,0.009480685333721671,0.18925566169580138,0.2146115620519894,0.005625768287929454
"Maloy, Iowa",1165891893,C,0.13074153626983961,0.623584008662239,0.0053681476878937,0.06818165015474133,0.1680837728678162,0.004040884357469938
"Malvern, Iowa",1179094243,C,0.20734589537282547,0.41522651798483523,0.011977109288711712,0.2957730553987304,0.06437784240931532,0.005299579545581639
"Manchester, Iowa",1151551141,C,0.2177485948125878,0.6889285261291432,0.01203697287720508,0.03680286534209331,0.04098099722502458,0.0035020436139460783
"Manilla, Iowa",1167465756,GA,0.19240584981736977,0.29972928829215856,0.00857300641464635,0.4305139742893976,0.0642401448781156,0.004537736308311827
"Manly, Iowa",1165892000,C,0.18344437058707289,0.4005773547054531,0.011595115337339174,0.3453104290849443,0.05428262767637184,0.004790102608818923
"Manning, Iowa",1165892001,GA,0.1625333638062481,0.3607859717390082,0.014583997997422755,0.426776505190561,0.030974548867346897,0.004345612399413148
"Manson, Iowa",1165892043,C,0.1961226033344396,0.46983777888833017,0.008877452522870519,0.1859319384070332,0.13390420897378894,0.005326017873537505
"Mapleton, Iowa",1165892085,GA,0.19388016390738264,0.2814836798806322,0.02263765185098568,0.4677803920006504,0.03000522426253294,0.004212888097816345
"Maquoketa, Iowa",1177768984,C,0.15153247295646485,0.7787791766537936,0.01723469435452131,0.028013566547390695,0.020913101637280142,0.003526987850549488
"Marathon, Iowa",1173438471,C,0.14116508113312828,0.5207386015032559,0.0055146682138252825,0.07833065990442994,0.2499574040563253,0.00429358518903534
"Marble Rock, Iowa",1116179154,C,0.1802234813548063,0.3778547872279136,0.007360821813236311,0.09502458712183565,0.33403418070210744,0.00550214178010094
